Date,Open^GSPC,High^GSPC,Low^GSPC,Close^GSPC,AClose^GSPC,Volume^GSPC,Open^DJI,High^DJI,Low^DJI,Close^DJI,AClose^DJI,Volume^DJI
2011-08-18,1189.62,1189.62,1131.03,1140.65,1140.65,3234810000,11406.27,11406.5,10881.6,10990.58,10990.58,308520000
2011-08-19,1140.47,1154.54,1122.05,1123.53,1123.53,5167560000,10989.75,11086.4,10801.41,10817.65,10817.65,336370000
2011-08-22,1123.55,1145.49,1121.09,1123.82,1123.82,5436260000,10820.37,11020.55,10820.37,10854.65,10854.65,226720000
2011-08-23,1124.36,1162.35,1124.36,1162.35,1162.35,5013170000,10854.58,11176.84,10854.43,11176.76,11176.76,244130000
2011-08-24,1162.16,1178.56,1156.3,1177.6,1177.6,5315310000,11175.78,11331.57,11113.04,11320.71,11320.71,227380000
2011-08-25,1176.69,1190.68,1155.47,1159.27,1159.27,5748420000,11321.02,11406.39,11106.76,11149.82,11149.82,255050000
2011-08-26,1158.85,1181.23,1135.91,1176.8,1176.8,5035320000,11149.82,11326.43,10929.2,11284.54,11284.54,244410000
2011-08-29,1177.91,1210.28,1177.91,1210.08,1210.08,4228070000,11286.65,11541.78,11286.58,11539.25,11539.25,177540000
2011-08-30,1209.76,1220.1,1195.77,1212.92,1212.92,4572570000,11532.13,11630.07,11429.39,11559.95,11559.95,182090000
2011-08-31,1213.0,1230.71,1209.35,1218.89,1218.89,5267840000,11560.48,11712.6,11528.08,11613.53,11613.53,229740000
2011-09-01,1219.12,1229.29,1203.85,1204.42,1204.42,4780410000,11613.3,11716.84,11488.46,11493.57,11493.57,178110000
2011-09-02,1203.9,1203.9,1170.56,1173.97,1173.97,4401740000,11492.06,11492.14,11211.35,11240.26,11240.26,174660000
2011-09-06,1173.97,1173.97,1140.13,1165.24,1165.24,5103980000,11237.31,11237.46,10932.53,11139.3,11139.3,217420000
2011-09-07,1165.85,1198.62,1165.85,1198.62,1198.62,4441040000,11137.63,11414.86,11137.63,11414.86,11414.86,166320000
2011-09-08,1197.98,1204.4,1183.34,1185.9,1185.9,4465170000,11414.86,11477.3,11283.74,11295.81,11295.81,173040000
2011-09-09,1185.37,1185.37,1148.37,1154.23,1154.23,4586370000,11294.6,11294.83,10935.64,10992.13,10992.13,228170000
2011-09-12,1153.5,1162.52,1136.07,1162.27,1162.27,5168550000,10990.01,11062.03,10824.76,11061.12,11061.12,197160000
2011-09-13,1162.59,1176.41,1157.44,1172.87,1172.87,4681370000,11054.99,11140.85,10987.18,11105.85,11105.85,189980000
2011-09-14,1173.32,1202.38,1162.73,1188.68,1188.68,4986740000,11106.83,11386.78,10993.84,11246.73,11246.73,192600000
2011-09-15,1189.44,1209.11,1189.44,1209.11,1209.11,4479730000,11247.72,11433.4,11247.49,11433.18,11433.18,172080000
2011-09-16,1209.21,1220.06,1204.46,1216.01,1216.01,5248890000,11433.71,11532.47,11407.41,11509.09,11509.09,425900000
2011-09-19,1214.99,1214.99,1188.36,1204.09,1204.09,4254190000,11506.82,11506.82,11255.25,11401.01,11401.01,157580000
2011-09-20,1204.5,1220.39,1201.29,1202.09,1202.09,4315610000,11401.47,11550.22,11373.92,11408.66,11408.66,157060000
2011-09-21,1203.63,1206.3,1166.21,1166.76,1166.76,4728550000,11408.58,11447.86,11117.28,11124.84,11124.84,221860000
2011-09-22,1164.55,1164.55,1114.22,1129.56,1129.56,6703140000,11121.89,11122.12,10597.14,10733.83,10733.83,306170000
2011-09-23,1128.82,1141.72,1121.36,1136.43,1136.43,5639930000,10732.77,10808.49,10638.73,10771.48,10771.48,223140000
2011-09-26,1136.91,1164.19,1131.07,1162.95,1162.95,4762830000,10771.78,11057.49,10771.78,11043.86,11043.86,225620000
2011-09-27,1163.32,1195.86,1163.32,1175.38,1175.38,5548130000,11045.23,11369.3,11045.23,11190.69,11190.69,212700000
2011-09-28,1175.39,1184.71,1150.4,1151.06,1151.06,4787920000,11189.1,11317.08,10996.98,11010.9,11010.9,172410000
2011-09-29,1151.74,1175.87,1139.93,1160.4,1160.4,5285740000,11012.79,11271.14,10965.45,11153.98,11153.98,191340000
2011-09-30,1159.93,1159.93,1131.34,1131.42,1131.42,4416790000,11152.32,11152.39,10909.52,10913.38,10913.38,213200000
2011-10-03,1131.21,1138.99,1098.92,1099.23,1099.23,5670340000,10912.1,10979.19,10653.34,10655.3,10655.3,242870000
2011-10-04,1097.42,1125.12,1074.77,1123.95,1123.95,3714670000,10651.44,10825.44,10404.49,10808.71,10808.71,267440000
2011-10-05,1124.03,1146.07,1115.68,1144.03,1144.03,2510620000,10800.47,10950.89,10738.1,10939.95,10939.95,226440000
2011-10-06,1144.11,1165.55,1134.95,1164.97,1164.97,5098330000,10939.87,11132.6,10858.67,11123.33,11123.33,190030000
2011-10-07,1165.03,1171.4,1150.26,1155.46,1155.46,5580380000,11123.41,11232.05,11051.13,11103.12,11103.12,188080000
2011-10-10,1158.15,1194.91,1158.15,1194.89,1194.89,4446800000,11104.56,11433.33,11104.56,11433.18,11433.18,144270000
2011-10-11,1194.6,1199.24,1187.3,1195.54,1195.54,4424500000,11432.8,11447.86,11365.67,11416.3,11416.3,133360000
2011-10-12,1196.19,1220.25,1196.19,1207.25,1207.25,5355360000,11417.36,11625.3,11417.28,11518.85,11518.85,188130000
2011-10-13,1206.96,1207.46,1190.58,1203.66,1203.66,4436270000,11518.09,11518.09,11377.82,11478.13,11478.13,143990000
2011-10-14,1205.65,1224.61,1205.65,1224.58,1224.58,4116690000,11478.97,11646.83,11478.66,11644.49,11644.49,133570000
2011-10-17,1224.47,1224.47,1198.55,1200.86,1200.86,4300700000,11643.35,11643.35,11378.35,11397.0,11397.0,140360000
2011-10-18,1200.75,1233.1,1191.48,1225.38,1225.38,4840170000,11396.17,11652.74,11296.12,11577.05,11577.05,201410000
2011-10-19,1223.46,1229.64,1206.31,1209.88,1209.88,4846390000,11577.54,11633.7,11469.17,11504.62,11504.62,169580000
2011-10-20,1209.92,1219.53,1197.34,1215.39,1215.39,4870290000,11502.13,11581.25,11391.14,11541.78,11541.78,166100000
2011-10-21,1215.39,1239.03,1215.39,1238.25,1238.25,4980770000,11543.22,11812.46,11542.84,11808.79,11808.79,264000000
2011-10-24,1238.72,1256.55,1238.72,1254.19,1254.19,4309380000,11807.96,11940.75,11805.77,11913.62,11913.62,161870000
2011-10-25,1254.19,1254.19,1226.79,1229.05,1229.05,4473970000,11912.63,11912.86,11682.52,11706.62,11706.62,161450000
2011-10-26,1229.17,1246.28,1221.06,1242.0,1242.0,4873530000,11707.76,11891.21,11694.36,11869.04,11869.04,183730000
2011-10-27,1243.97,1292.66,1243.97,1284.59,1284.59,6367610000,11872.07,12284.31,11872.07,12208.55,12208.55,251640000
2011-10-28,1284.39,1287.08,1277.01,1285.09,1285.09,4536690000,12207.34,12251.92,12164.24,12231.11,12231.11,163620000
2011-10-31,1284.96,1284.96,1253.16,1253.3,1253.3,4310210000,12229.22,12229.29,11954.41,11955.01,11955.01,185790000
2011-11-01,1251.0,1251.0,1215.42,1218.28,1218.28,5645540000,11951.53,11951.76,11630.03,11657.96,11657.96,218290000
2011-11-02,1219.62,1242.48,1219.62,1237.9,1237.9,4110530000,11658.49,11876.83,11658.49,11836.04,11836.04,154140000
2011-11-03,1238.25,1263.21,1234.81,1261.15,1261.15,4849140000,11835.59,12065.93,11835.43,12044.47,12044.47,158170000
2011-11-04,1260.82,1260.82,1238.92,1253.23,1253.23,3830650000,12043.41,12043.49,11850.31,11983.24,11983.24,126150000
2011-11-07,1253.21,1261.7,1240.75,1261.12,1261.12,3429740000,11983.02,12074.44,11880.69,12068.39,12068.39,122110000
2011-11-08,1261.12,1277.55,1254.99,1275.92,1275.92,3908490000,12055.52,12187.51,12002.17,12170.18,12170.18,144950000
2011-11-09,1275.18,1275.18,1226.64,1229.1,1229.1,4659740000,12166.4,12166.4,11736.93,11780.94,11780.94,180200000
2011-11-10,1229.59,1246.22,1227.7,1239.7,1239.7,4002760000,11780.03,11961.14,11779.88,11893.86,11893.86,165250000
2011-11-11,1240.12,1266.98,1240.12,1263.85,1263.85,3370180000,11896.28,12179.72,11896.28,12153.68,12153.68,134520000
2011-11-14,1263.85,1263.85,1246.68,1251.78,1251.78,3219680000,12153.0,12170.56,12027.03,12078.98,12078.98,119610000
2011-11-15,1251.7,1264.25,1244.34,1257.81,1257.81,3599300000,12077.92,12165.11,12001.26,12096.16,12096.16,14510000
2011-11-16,1257.81,1259.61,1235.67,1236.91,1236.91,4085010000,12084.74,12109.03,11890.57,11905.59,11905.59,166220000
2011-11-17,1236.56,1237.73,1209.43,1216.13,1216.13,4596450000,11905.67,11948.43,11676.35,11770.73,11770.73,169830000
2011-11-18,1216.19,1223.51,1211.36,1215.65,1215.65,3827610000,11768.98,11854.81,11755.82,11796.16,11796.16,181240000
2011-11-21,1215.62,1215.62,1183.16,1192.98,1192.98,4050070000,11795.55,11795.7,11454.07,11547.31,11547.31,170960000
2011-11-22,1192.98,1196.81,1181.65,1188.04,1188.04,3911710000,11542.39,11571.75,11433.97,11493.72,11493.72,148570000
2011-11-23,1187.48,1187.48,1161.79,1161.79,1161.79,3798940000,11492.74,11492.82,11257.55,11257.55,11257.55,152220000
2011-11-25,1161.41,1172.66,1158.66,1158.67,1158.67,1664200000,11251.88,11361.47,11231.43,11231.65,11231.65,87480000
2011-11-28,1158.67,1197.35,1158.67,1192.55,1192.55,3920750000,11232.47,11562.1,11232.16,11523.01,11523.01,204950000
2011-11-29,1192.56,1203.67,1191.8,1195.19,1195.19,3992650000,11523.01,11624.01,11517.04,11555.63,11555.63,156950000
2011-11-30,1196.72,1247.11,1196.72,1246.96,1246.96,5801910000,11559.27,12045.68,11559.27,12045.68,12045.68,286790000
2011-12-01,1246.91,1251.09,1239.73,1244.58,1244.58,3818680000,12046.21,12062.64,11974.62,12020.03,12020.03,143700000
2011-12-02,1246.03,1260.08,1243.35,1244.28,1244.28,4144310000,12022.37,12146.68,12007.12,12019.42,12019.42,150110000
2011-12-05,1244.33,1266.73,1244.33,1257.08,1257.08,4148060000,12021.54,12186.53,12021.46,12097.83,12097.83,153830000
2011-12-06,1257.19,1266.03,1253.03,1258.47,1258.47,3734230000,12097.75,12215.71,12076.71,12150.13,12150.13,145920000
2011-12-07,1258.14,1267.06,1244.8,1261.01,1261.01,4160540000,12144.41,12257.67,12060.37,12196.37,12196.37,168440000
2011-12-08,1260.87,1260.87,1231.47,1234.35,1234.35,4298370000,12195.91,12195.91,11966.22,11997.7,11997.7,165880000
2011-12-09,1234.48,1258.25,1234.48,1255.19,1255.19,3830610000,11996.03,12212.83,11995.51,12184.26,12184.26,154250000
2011-12-12,1255.05,1255.05,1227.25,1236.47,1236.47,3600570000,12181.08,12181.38,11940.86,12021.39,12021.39,149050000
2011-12-13,1236.83,1249.86,1219.43,1225.73,1225.73,4121570000,12018.66,12147.7,11904.38,11954.94,11954.94,171910000
2011-12-14,1225.73,1225.73,1209.47,1211.82,1211.82,4298290000,11949.72,11950.02,11786.47,11823.48,11823.48,161240000
2011-12-15,1212.12,1225.6,1212.12,1215.75,1215.75,3810340000,11825.29,11967.84,11825.22,11868.81,11868.81,136930000
2011-12-16,1216.09,1231.04,1215.2,1219.66,1219.66,5345800000,11870.25,11968.18,11819.31,11866.39,11866.39,389520000
2011-12-19,1219.74,1224.57,1202.37,1205.35,1205.35,3659820000,11866.54,11925.88,11735.19,11766.26,11766.26,135170000
2011-12-20,1205.72,1242.82,1205.72,1241.3,1241.3,4055590000,11769.21,12117.13,11768.83,12103.58,12103.58,165180000
2011-12-21,1241.25,1245.09,1229.51,1243.72,1243.72,2959020000,12103.58,12119.7,11999.44,12107.74,12107.74,163250000
2011-12-22,1243.72,1255.22,1243.72,1254.0,1254.0,3492250000,12107.59,12182.71,12107.37,12169.65,12169.65,151610000
2011-12-23,1254.0,1265.42,1254.0,1265.33,1265.33,2233830000,12169.88,12297.44,12169.8,12294.0,12294.0,80420000
2011-12-27,1265.02,1269.37,1262.3,1265.43,1265.43,2130590000,12293.47,12328.47,12269.97,12291.35,12291.35,95980000
2011-12-28,1265.38,1265.85,1248.64,1249.64,1249.64,2349980000,12288.85,12299.11,12140.17,12151.41,12151.41,84010000
2011-12-29,1249.75,1263.54,1249.75,1263.02,1263.02,2278130000,12152.32,12293.96,12152.09,12287.04,12287.04,8410000
2011-12-30,1262.82,1264.12,1257.46,1257.6,1257.6,2271850000,12286.28,12290.06,12213.78,12217.56,12217.56,96670000
2012-01-03,1258.86,1284.62,1258.86,1277.06,1277.06,3943710000,12221.19,12479.65,12221.19,12397.38,12397.38,152560000
2012-01-04,1277.03,1278.73,1268.1,1277.3,1277.3,3592580000,12392.46,12430.0,12337.25,12418.42,12418.42,145130000
2012-01-05,1277.3,1283.05,1265.26,1281.06,1281.06,4315950000,12418.42,12435.98,12283.9,12415.7,12415.7,158440000
2012-01-06,1280.93,1281.84,1273.34,1277.81,1277.81,3656830000,12407.45,12415.24,12332.41,12359.92,12359.92,131120000
2012-01-09,1277.83,1281.99,1274.55,1280.7,1280.7,3371600000,12359.31,12409.08,12333.85,12392.69,12392.69,122200000
2012-01-10,1280.77,1296.46,1280.77,1292.08,1292.08,4221960000,12394.51,12514.69,12394.51,12462.47,12462.47,141230000
2012-01-11,1292.02,1293.8,1285.41,1292.48,1292.48,3968120000,12459.52,12462.58,12399.01,12449.45,12449.45,130260000
2012-01-12,1292.48,1296.82,1285.77,1295.5,1295.5,4019890000,12449.91,12483.7,12385.08,12471.02,12471.02,128230000
2012-01-13,1294.82,1294.82,1277.58,1289.09,1289.09,3692370000,12469.96,12470.12,12311.79,12422.06,12422.06,161470000
2012-01-17,1290.22,1303.0,1290.22,1293.67,1293.67,4010490000,12423.12,12573.65,12423.12,12482.07,12482.07,148670000
2012-01-18,1293.65,1308.11,1290.99,1308.04,1308.04,4096160000,12474.69,12582.28,12453.2,12578.95,12578.95,154170000
2012-01-19,1308.07,1315.49,1308.07,1314.5,1314.5,4465890000,12578.19,12625.8,12563.58,12623.98,12623.98,148030000
2012-01-20,1314.49,1315.38,1309.17,1315.38,1315.38,3912620000,12623.83,12720.48,12620.76,12720.48,12720.48,255110000
2012-01-23,1315.29,1322.28,1309.89,1316.0,1316.0,3770910000,12720.25,12764.49,12665.83,12708.82,12708.82,149860000
2012-01-24,1315.96,1315.96,1306.06,1314.65,1314.65,3693560000,12708.37,12708.52,12613.54,12675.75,12675.75,125420000
2012-01-25,1314.4,1328.3,1307.65,1326.06,1326.06,4410910000,12673.63,12778.26,12580.12,12758.85,12758.85,135430000
2012-01-26,1326.28,1333.47,1313.6,1318.43,1318.43,4522070000,12756.96,12841.95,12695.16,12734.63,12734.63,130840000
2012-01-27,1318.25,1320.06,1311.72,1316.33,1316.33,4007380000,12733.95,12733.95,12630.72,12660.46,12660.46,164410000
2012-01-30,1316.16,1316.16,1300.49,1313.01,1313.01,3659010000,12659.17,12659.32,12529.41,12653.72,12653.72,130430000
2012-01-31,1313.53,1321.41,1306.69,1312.41,1312.41,4235550000,12654.78,12720.1,12567.33,12632.91,12632.91,168070000
2012-02-01,1312.45,1330.52,1312.45,1324.09,1324.09,4504360000,12632.76,12784.62,12632.76,12716.46,12716.46,143500000
2012-02-02,1324.24,1329.19,1321.57,1325.54,1325.54,4120920000,12716.54,12741.89,12676.05,12705.41,12705.41,114360000
2012-02-03,1326.21,1345.34,1326.21,1344.9,1344.9,4608550000,12705.04,12869.95,12704.96,12862.23,12862.23,142840000
2012-02-06,1344.32,1344.36,1337.52,1344.33,1344.33,3379700000,12860.72,12860.79,12793.43,12845.13,12845.13,108040000
2012-02-07,1344.33,1349.24,1335.92,1347.05,1347.05,3742460000,12844.37,12903.71,12782.57,12878.2,12878.2,116150000
2012-02-08,1347.04,1351.0,1341.95,1349.96,1349.96,4096730000,12865.79,12893.64,12817.69,12883.95,12883.95,138250000
2012-02-09,1349.97,1354.32,1344.63,1351.95,1351.95,4209890000,12884.41,12924.71,12846.41,12890.46,12890.46,157080000
2012-02-10,1351.21,1351.21,1337.35,1342.64,1342.64,3877580000,12889.55,12889.63,12743.56,12801.23,12801.23,123620000
2012-02-13,1343.06,1353.35,1343.06,1351.77,1351.77,3618040000,12799.11,12887.93,12799.11,12874.04,12874.04,112240000
2012-02-14,1351.3,1351.3,1340.83,1350.5,1350.5,3889520000,12871.77,12878.88,12786.93,12878.28,12878.28,120050000
2012-02-15,1350.52,1355.87,1340.8,1343.23,1343.23,4080340000,12864.65,12899.47,12753.62,12780.95,12780.95,127560000
2012-02-16,1342.61,1359.02,1341.22,1358.04,1358.04,4108880000,12779.81,12914.0,12779.58,12904.08,12904.08,134450000
2012-02-17,1358.06,1363.4,1357.24,1361.23,1361.23,3717640000,12903.33,12967.92,12903.25,12949.87,12949.87,234650000
2012-02-21,1361.22,1367.76,1358.11,1362.21,1362.21,3795200000,12949.34,13005.04,12926.11,12965.69,12965.69,164780000
2012-02-22,1362.11,1362.7,1355.53,1357.66,1357.66,3633710000,12966.22,12977.91,12914.83,12938.67,12938.67,124200000
2012-02-23,1357.53,1364.24,1352.28,1363.46,1363.46,3786450000,12937.08,12996.08,12882.67,12984.69,12984.69,120480000
2012-02-24,1363.46,1368.92,1363.46,1365.74,1365.74,3505360000,12981.2,13013.82,12950.59,12982.95,12982.95,89440000
2012-02-27,1365.2,1371.94,1354.92,1367.59,1367.59,3648890000,12981.13,13027.52,12882.59,12981.51,12981.51,143530000
2012-02-28,1367.56,1373.09,1365.97,1372.18,1372.18,3579120000,12976.74,13021.51,12952.82,13005.12,13005.12,114490000
2012-02-29,1372.2,1378.04,1363.81,1365.68,1365.68,4482370000,13005.42,13055.75,12929.66,12952.07,12952.07,182460000
2012-03-01,1365.9,1376.17,1365.9,1374.09,1374.09,3919240000,12952.29,13032.67,12943.06,12980.3,12980.3,139670000
2012-03-02,1374.09,1374.53,1366.42,1369.63,1369.63,3283490000,12980.75,12997.51,12927.77,12977.57,12977.57,93900000
2012-03-05,1369.59,1369.59,1359.13,1364.33,1364.33,3429480000,12977.34,12977.34,12883.91,12962.81,12962.81,108630000
2012-03-06,1363.63,1363.63,1340.03,1343.36,1343.36,4191060000,12958.65,12958.73,12734.86,12759.15,12759.15,142330000
2012-03-07,1343.39,1354.85,1343.39,1352.63,1352.63,3580380000,12756.12,12857.73,12751.51,12837.33,12837.33,175110000
2012-03-08,1352.65,1368.72,1352.65,1365.91,1365.91,3543060000,12835.53,12937.19,12835.53,12907.94,12907.94,103530000
2012-03-09,1365.97,1374.76,1365.97,1370.87,1370.87,3639470000,12908.62,12968.79,12906.43,12922.02,12922.02,103240000
2012-03-12,1370.78,1373.04,1366.69,1371.09,1371.09,3081870000,12920.58,12976.36,12919.98,12959.71,12959.71,100000000
2012-03-13,1371.92,1396.13,1371.92,1395.95,1395.95,4386470000,12953.2,13180.4,12953.13,13177.68,13177.68,163130000
2012-03-14,1395.95,1399.42,1389.97,1394.28,1394.28,4502280000,13177.15,13221.27,13166.25,13194.1,13194.1,163610000
2012-03-15,1394.17,1402.63,1392.78,1402.6,1402.6,4271650000,13192.97,13253.51,13170.19,13252.76,13252.76,161650000
2012-03-16,1402.55,1405.88,1401.47,1404.17,1404.17,5163950000,13253.51,13289.08,13231.45,13232.62,13232.62,392620000
2012-03-19,1404.17,1414.0,1402.43,1409.75,1409.75,3932570000,13231.94,13269.71,13208.63,13239.13,13239.13,147120000
2012-03-20,1409.59,1409.59,1397.68,1405.52,1405.52,3695280000,13238.45,13238.45,13123.38,13170.19,13170.19,131660000
2012-03-21,1405.52,1407.75,1400.64,1402.89,1402.89,3573590000,13170.79,13190.02,13112.93,13124.62,13124.62,124860000
2012-03-22,1402.89,1402.89,1388.73,1392.78,1392.78,3740590000,13124.4,13124.47,13017.42,13046.14,13046.14,122060000
2012-03-23,1392.78,1399.18,1386.87,1397.11,1397.11,3472950000,13045.99,13099.91,13002.77,13080.73,13080.73,129930000
2012-03-26,1397.11,1416.58,1397.11,1416.51,1416.51,3576950000,13082.62,13243.86,13082.39,13241.63,13241.63,122080000
2012-03-27,1416.55,1419.15,1411.95,1412.52,1412.52,3513640000,13242.09,13264.98,13194.33,13197.73,13197.73,129280000
2012-03-28,1412.52,1413.65,1397.2,1405.54,1405.54,3892800000,13195.39,13212.64,13069.26,13126.21,13126.21,141540000
2012-03-29,1405.39,1405.39,1391.56,1403.28,1403.28,3832000000,13125.99,13151.57,13032.67,13145.82,13145.82,136250000
2012-03-30,1403.31,1410.89,1401.42,1408.47,1408.47,3676890000,13147.94,13224.49,13147.78,13212.04,13212.04,171190000
2012-04-02,1408.47,1422.38,1404.46,1419.04,1419.04,3572010000,13211.36,13297.11,13153.69,13264.49,13264.49,108790000
2012-04-03,1418.98,1419.0,1404.62,1413.38,1413.38,3822090000,13258.96,13265.36,13131.21,13199.55,13199.55,123980000
2012-04-04,1413.09,1413.09,1394.09,1398.96,1398.96,3938290000,13198.19,13198.19,13020.86,13074.75,13074.75,125000000
2012-04-05,1398.79,1401.6,1392.92,1398.08,1398.08,3303740000,13067.18,13088.11,13012.46,13060.14,13060.14,109530000
2012-04-09,1397.45,1397.45,1378.24,1382.2,1382.2,3468980000,13057.57,13057.72,12903.78,12929.59,12929.59,105580000
2012-04-10,1382.18,1383.01,1357.38,1358.59,1358.59,4631730000,12929.44,12929.59,12710.56,12715.93,12715.93,159290000
2012-04-11,1358.98,1374.71,1358.98,1368.71,1368.71,3743040000,12716.92,12844.82,12716.92,12805.39,12805.39,125210000
2012-04-12,1368.77,1388.13,1368.77,1387.57,1387.57,3618280000,12806.45,12986.96,12806.3,12986.58,12986.58,119780000
2012-04-13,1387.61,1387.61,1369.85,1370.26,1370.26,3631160000,12986.2,12986.35,12845.28,12849.59,12849.59,140990000
2012-04-16,1370.27,1379.66,1365.38,1369.57,1369.57,3574780000,12850.88,12986.77,12850.8,12921.41,12921.41,120990000
2012-04-17,1369.57,1392.76,1369.57,1390.78,1390.78,3456200000,12921.79,13131.36,12921.79,13115.54,13115.54,115320000
2012-04-18,1390.78,1390.78,1383.29,1385.14,1385.14,3463140000,13114.56,13114.56,13027.49,13032.75,13032.75,113520000
2012-04-19,1385.08,1390.46,1370.3,1376.92,1376.92,4180020000,13028.73,13080.2,12896.82,12964.1,12964.1,139810000
2012-04-20,1376.96,1387.4,1376.96,1378.53,1378.53,3833320000,12964.48,13082.54,12964.25,13029.26,13029.26,212080000
2012-04-23,1378.53,1378.53,1358.79,1366.94,1366.94,3654860000,13028.2,13028.2,12845.58,12927.17,12927.17,139370000
2012-04-24,1366.97,1375.57,1366.82,1371.97,1371.97,3617100000,12927.77,13050.3,12926.49,13001.56,13001.56,134110000
2012-04-25,1372.11,1391.37,1372.11,1390.69,1390.69,3998430000,12997.69,13105.7,12993.6,13090.72,13090.72,135260000
2012-04-26,1390.64,1402.09,1387.28,1399.98,1399.98,4034700000,13090.11,13227.82,13075.96,13204.62,13204.62,107570000
2012-04-27,1400.19,1406.64,1397.31,1403.36,1403.36,3645830000,13204.7,13266.68,13192.21,13228.31,13228.31,110850000
2012-04-30,1403.26,1403.26,1394.0,1397.91,1397.91,3574010000,13228.31,13228.76,13176.01,13213.63,13213.63,127870000
2012-05-01,1397.86,1415.32,1395.73,1405.82,1405.82,3807950000,13214.16,13338.66,13174.65,13279.32,13279.32,123400000
2012-05-02,1405.5,1405.5,1393.92,1402.31,1402.31,3803860000,13278.11,13278.11,13192.21,13268.57,13268.57,100770000
2012-05-03,1402.32,1403.07,1388.71,1391.57,1391.57,4004910000,13267.59,13284.09,13175.64,13206.59,13206.59,102090000
2012-05-04,1391.51,1391.51,1367.96,1369.1,1369.1,3975140000,13204.62,13205.0,13022.34,13038.27,13038.27,113790000
2012-05-07,1368.79,1373.91,1363.94,1369.58,1369.58,3559390000,13035.85,13049.09,12970.0,13008.53,13008.53,110080000
2012-05-08,1369.16,1369.16,1347.75,1363.72,1363.72,4261670000,13000.73,13000.73,12810.39,12932.09,12932.09,138620000
2012-05-09,1363.2,1363.73,1343.13,1354.58,1354.58,4288540000,12921.81,12921.81,12748.48,12835.06,12835.06,147460000
2012-05-10,1354.58,1365.88,1354.58,1357.99,1357.99,3727990000,12831.58,12931.71,12820.3,12855.04,12855.04,151650000
2012-05-11,1358.11,1365.66,1348.89,1353.39,1353.39,3869070000,12851.79,12918.01,12779.28,12820.6,12820.6,148370000
2012-05-14,1351.93,1351.93,1336.61,1338.35,1338.35,3688120000,12818.49,12818.86,12661.48,12695.35,12695.35,143190000
2012-05-15,1338.36,1344.94,1328.41,1330.66,1330.66,4114040000,12695.05,12758.43,12608.16,12632.0,12632.0,156060000
2012-05-16,1330.78,1341.78,1324.79,1324.8,1324.8,4280420000,12617.32,12722.63,12597.34,12598.55,12598.55,143130000
2012-05-17,1324.82,1326.36,1304.86,1304.86,1304.86,4664280000,12598.32,12611.42,12440.52,12442.49,12442.49,147430000
2012-05-18,1305.05,1312.24,1291.98,1295.22,1295.22,4512470000,12443.02,12492.97,12336.76,12369.38,12369.38,240720000
2012-05-21,1295.73,1316.39,1295.73,1315.99,1315.99,3786750000,12369.15,12508.11,12367.72,12504.48,12504.48,142110000
2012-05-22,1316.09,1328.49,1310.04,1316.63,1316.63,4123680000,12505.38,12575.96,12447.33,12502.81,12502.81,133650000
2012-05-23,1316.02,1320.71,1296.53,1318.86,1318.86,4108330000,12501.52,12508.3,12311.56,12496.15,12496.15,152190000
2012-05-24,1318.72,1324.14,1310.5,1320.68,1320.68,3937670000,12491.91,12539.59,12419.63,12529.75,12529.75,126810000
2012-05-25,1320.81,1324.2,1314.23,1317.82,1317.82,2872660000,12530.74,12533.12,12421.53,12454.83,12454.83,93000000
2012-05-29,1318.9,1334.93,1318.9,1332.42,1332.42,3441640000,12454.83,12611.61,12454.6,12580.69,12580.69,107510000
2012-05-30,1331.25,1331.25,1310.76,1313.32,1313.32,3534290000,12579.02,12579.1,12396.4,12419.86,12419.86,122830000
2012-05-31,1313.09,1319.74,1298.9,1310.33,1310.33,4557620000,12414.41,12489.87,12316.48,12393.45,12393.45,205140000
2012-06-01,1309.87,1309.87,1277.25,1278.04,1278.04,4669350000,12391.56,12391.63,12107.48,12118.57,12118.57,162940000
2012-06-04,1278.29,1282.55,1266.74,1278.18,1278.18,4011960000,12119.85,12143.69,12035.09,12101.46,12101.46,126440000
2012-06-05,1277.82,1287.62,1274.16,1285.5,1285.5,3403230000,12101.08,12147.55,12072.17,12127.95,12127.95,108970000
2012-06-06,1285.61,1315.13,1285.61,1315.13,1315.13,4268360000,12125.0,12414.79,12125.0,12414.79,12414.79,140110000
2012-06-07,1316.15,1329.05,1312.68,1314.99,1314.99,4258140000,12416.53,12555.26,12416.53,12460.96,12460.96,131150000
2012-06-08,1314.99,1325.81,1307.77,1325.66,1325.66,3497190000,12460.81,12554.2,12398.44,12554.2,12554.2,111810000
2012-06-11,1325.72,1335.52,1307.73,1308.93,1308.93,3537530000,12553.81,12650.47,12398.48,12411.23,12411.23,121060000
2012-06-12,1309.4,1324.31,1306.62,1324.18,1324.18,3442920000,12412.07,12577.02,12411.91,12573.8,12573.8,111360000
2012-06-13,1324.02,1327.28,1310.51,1314.88,1314.88,3506510000,12566.38,12598.25,12453.69,12496.38,12496.38,125780000
2012-06-14,1314.88,1333.68,1314.14,1329.1,1329.1,3687720000,12497.89,12698.68,12497.66,12651.91,12651.91,128640000
2012-06-15,1329.19,1343.32,1329.19,1342.84,1342.84,4401570000,12652.21,12774.7,12651.38,12767.17,12767.17,284290000
2012-06-18,1342.42,1348.22,1334.46,1344.78,1344.78,3259430000,12767.02,12781.93,12696.18,12741.82,12741.82,111280000
